Date,Baseline,BBP & OBV & WPR,BBP & RSI & WPR,BBP & AU & WPR,BBP & AD & WPR,BBP & S & WPR,OBV & RSI & WPR,OBV & AU & WPR,OBV & AD & WPR,OBV & S & WPR,RSI & AU & WPR,RSI & AD & WPR,RSI & S & WPR,AU & AD & WPR,AU & S & WPR,AD & S & WPR
2019-04-12,19760.0,37640.0,19760.0,19760.0,19760.0,19760.0,19760.0,19760.0,11620.0,19760.0,19760.0,16320.0,19760.0,19760.0,0,19760.0
2019-04-15,21720.0,39600.0,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,13580.0,21720.0,21720.0,18280.0,21720.0,21720.0,0,21720.0
2019-04-16,19600.0,37480.0,19600.0,19600.0,19600.0,19600.0,19600.0,19600.0,11460.0,19600.0,19600.0,16160.0,19600.0,19600.0,0,19600.0
2019-04-17,21430.0,39310.0,21430.0,21430.0,21430.0,21430.0,21430.0,21430.0,13290.0,21430.0,21430.0,17990.0,21430.0,21430.0,0,21430.0
2019-04-18,22120.0,40000.0,22120.0,22120.0,22120.0,22120.0,22120.0,22120.0,13980.0,22120.0,22120.0,18680.0,22120.0,22120.0,0,22120.0
2019-04-22,21360.0,39240.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,13220.0,21360.0,21360.0,17920.0,21360.0,21360.0,0,21360.0
2019-04-23,23020.0,40900.0,23020.0,23020.0,23020.0,23020.0,23020.0,23020.0,14880.0,23020.0,23020.0,19580.0,23020.0,23020.0,0,23020.0
2019-04-24,24740.0,42620.0,24740.0,24740.0,24740.0,24740.0,24740.0,24740.0,16600.0,24740.0,24740.0,21300.0,24740.0,24740.0,0,24740.0
2019-04-25,26850.0,44730.0,26850.0,26850.0,26850.0,26850.0,26850.0,26850.0,18710.0,26850.0,26850.0,23410.0,26850.0,26850.0,0,26850.0
2019-04-26,29500.0,47380.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,21360.0,29500.0,29500.0,26060.0,29500.0,29500.0,0,29500.0
2019-04-29,28890.0,46770.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,20750.0,28890.0,28890.0,25450.0,28890.0,28890.0,0,28890.0
2019-04-30,26590.0,44470.0,26590.0,26590.0,26590.0,26590.0,26590.0,26590.0,18450.0,26590.0,26590.0,23150.0,26590.0,26590.0,0,26590.0
2019-05-01,26000.0,43880.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,17860.0,26000.0,26000.0,22560.0,26000.0,26000.0,0,26000.0
2019-05-02,23790.0,41670.0,23790.0,23790.0,23790.0,23790.0,23790.0,23790.0,15650.0,23790.0,23790.0,20350.0,23790.0,23790.0,0,23790.0
2019-05-03,23980.0,41860.0,23980.0,23980.0,23980.0,23980.0,23980.0,23980.0,15650.0,23980.0,23980.0,20540.0,23980.0,23980.0,0,23980.0
2019-05-06,24640.0,42520.0,24640.0,24640.0,24640.0,24640.0,24640.0,24640.0,15650.0,24640.0,24640.0,21200.0,24640.0,24640.0,0,24640.0
2019-05-07,23100.0,40980.0,23100.0,23100.0,23100.0,23100.0,23100.0,23100.0,14110.0,23100.0,23100.0,19660.0,23100.0,23100.0,0,23100.0
2019-05-08,24630.0,42510.0,24630.0,24630.0,24630.0,24630.0,24630.0,24630.0,14110.0,24630.0,24630.0,21190.0,24630.0,24630.0,0,24630.0
2019-05-09,23250.0,41130.0,23250.0,23250.0,23250.0,23250.0,23250.0,23250.0,14110.0,23250.0,23250.0,19810.0,23250.0,23250.0,0,23250.0
2019-05-10,23690.0,41570.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,14110.0,23690.0,23690.0,20250.0,23690.0,23690.0,0,23690.0
2019-05-13,21020.0,38900.0,21020.0,21020.0,21020.0,21020.0,21020.0,21020.0,14110.0,21020.0,21020.0,17580.0,21020.0,21020.0,0,21020.0
2019-05-14,22860.0,40740.0,22860.0,22860.0,22860.0,22860.0,22860.0,22860.0,14110.0,22860.0,22860.0,19420.0,22860.0,22860.0,0,22860.0
2019-05-15,24320.0,42200.0,24320.0,24320.0,24320.0,24320.0,24320.0,24320.0,14110.0,24320.0,24320.0,20880.0,24320.0,24320.0,0,24320.0
2019-05-16,25130.0,43010.0,25130.0,25130.0,25130.0,25130.0,25130.0,25130.0,14920.0,25130.0,25130.0,21690.0,25130.0,25130.0,0,25130.0
2019-05-17,24680.0,42560.0,24680.0,24680.0,24680.0,24680.0,24680.0,24680.0,14470.0,24680.0,24680.0,21240.0,24680.0,24680.0,0,24680.0
2019-05-20,23560.0,41440.0,23560.0,23560.0,23560.0,23560.0,23560.0,23560.0,13350.0,23560.0,23560.0,20120.0,23560.0,23560.0,0,23560.0
2019-05-21,23740.0,41620.0,23740.0,23740.0,23740.0,23740.0,23740.0,23740.0,13530.0,23740.0,23740.0,20300.0,23740.0,23740.0,0,23740.0
2019-05-22,23500.0,41380.0,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,13290.0,23500.0,23500.0,20060.0,23500.0,23500.0,0,23500.0
2019-05-23,22400.0,40280.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,12190.0,22400.0,22400.0,18960.0,22400.0,22400.0,0,22400.0
2019-05-24,22460.0,40340.0,22460.0,22460.0,22460.0,22460.0,22460.0,22460.0,12190.0,22460.0,22460.0,19020.0,22460.0,22460.0,0,22460.0
2019-05-28,22290.0,40170.0,22290.0,22290.0,22290.0,22290.0,22290.0,22290.0,12190.0,22290.0,22290.0,18850.0,22290.0,22290.0,0,22290.0
2019-05-29,21250.0,39130.0,21250.0,21250.0,21250.0,21250.0,21250.0,21250.0,12190.0,21250.0,21250.0,17810.0,21250.0,21250.0,0,21250.0
2019-05-30,21870.0,39750.0,21870.0,21870.0,21870.0,21870.0,21870.0,21870.0,12190.0,21870.0,21870.0,18430.0,21870.0,21870.0,0,21870.0
2019-05-31,21720.0,39600.0,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,12190.0,21720.0,21720.0,18280.0,21720.0,21720.0,0,21720.0
2019-06-03,22140.0,40020.0,22140.0,22140.0,22140.0,22140.0,22140.0,22140.0,12190.0,22140.0,22140.0,18700.0,22140.0,22140.0,0,22140.0
2019-06-04,24460.0,42340.0,24460.0,24460.0,24460.0,24460.0,24460.0,24460.0,12190.0,24460.0,24460.0,21020.0,24460.0,24460.0,0,24460.0
2019-06-05,25570.0,43450.0,25570.0,25570.0,25570.0,25570.0,25570.0,25570.0,13300.0,25570.0,25570.0,22130.0,25570.0,25570.0,0,25570.0
2019-06-06,26820.0,44700.0,26820.0,26820.0,26820.0,26820.0,26820.0,26820.0,14550.0,26820.0,26820.0,23380.0,26820.0,26820.0,0,26820.0
2019-06-07,27640.0,45520.0,27640.0,27640.0,27640.0,27640.0,27640.0,27640.0,15370.0,27640.0,27640.0,24200.0,27640.0,27640.0,0,27640.0
2019-06-10,26690.0,44570.0,26690.0,26690.0,26690.0,26690.0,26690.0,26690.0,14420.0,26690.0,26690.0,23250.0,26690.0,26690.0,0,26690.0
2019-06-11,24720.0,42600.0,24720.0,24720.0,24720.0,24720.0,24720.0,24720.0,12450.0,24720.0,24720.0,21280.0,24720.0,24720.0,0,24720.0
2019-06-12,25350.0,43230.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,13080.0,25350.0,25350.0,21910.0,25350.0,25350.0,0,25350.0
2019-06-13,31300.0,49180.0,31300.0,31300.0,31300.0,31300.0,31300.0,31300.0,19030.0,31300.0,31300.0,27860.0,31300.0,31300.0,0,31300.0
2019-06-14,31210.0,49090.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,18940.0,31210.0,31210.0,27770.0,31210.0,31210.0,0,31210.0
2019-06-17,30540.0,48420.0,30540.0,30540.0,30540.0,30540.0,30540.0,30540.0,18270.0,30540.0,30540.0,27100.0,30540.0,30540.0,0,30540.0
2019-06-18,28830.0,46710.0,28830.0,28830.0,28830.0,28830.0,28830.0,28830.0,16560.0,28830.0,28830.0,25390.0,28830.0,28830.0,0,28830.0
2019-06-19,30490.0,48370.0,30490.0,30490.0,30490.0,30490.0,30490.0,30490.0,18220.0,30490.0,30490.0,27050.0,30490.0,30490.0,0,30490.0
2019-06-20,31580.0,49460.0,31580.0,31580.0,31580.0,31580.0,31580.0,31580.0,19310.0,31580.0,31580.0,28140.0,31580.0,31580.0,0,31580.0
2019-06-21,29810.0,47690.0,29810.0,29810.0,29810.0,29810.0,29810.0,29810.0,17540.0,29810.0,29810.0,26370.0,29810.0,29810.0,0,29810.0
2019-06-24,28810.0,46690.0,28810.0,28810.0,28810.0,28810.0,28810.0,28810.0,16540.0,28810.0,28810.0,25370.0,28810.0,28810.0,0,28810.0
2019-06-25,29520.0,47400.0,29520.0,29520.0,29520.0,29520.0,29520.0,29520.0,17250.0,29520.0,29520.0,26080.0,29520.0,29520.0,0,29520.0
2019-06-26,29970.0,47850.0,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,17700.0,29970.0,29970.0,26530.0,29970.0,29970.0,0,29970.0
2019-06-27,28890.0,46770.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,16620.0,28890.0,28890.0,25450.0,28890.0,28890.0,0,28890.0
2019-06-28,29220.0,47100.0,29220.0,29220.0,29220.0,29220.0,29220.0,29220.0,16950.0,29220.0,29220.0,25780.0,29220.0,29220.0,0,29220.0
2019-07-01,31210.0,49090.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,18940.0,31210.0,31210.0,27770.0,31210.0,31210.0,0,31210.0
2019-07-02,32080.0,49960.0,32080.0,32080.0,32080.0,32080.0,32080.0,32080.0,19810.0,32080.0,32080.0,28640.0,32080.0,32080.0,0,32080.0
2019-07-03,32520.0,50400.0,32520.0,32520.0,32520.0,32520.0,32520.0,32520.0,20250.0,32520.0,32520.0,29080.0,32520.0,32520.0,0,32520.0
2019-07-05,32870.0,50750.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,20600.0,32870.0,32870.0,29430.0,32870.0,32870.0,0,32870.0
2019-07-08,31450.0,49330.0,31450.0,31450.0,31450.0,31450.0,31450.0,31450.0,19180.0,31450.0,31450.0,28010.0,31450.0,31450.0,0,31450.0
2019-07-09,32040.0,49920.0,32040.0,32040.0,32040.0,32040.0,32040.0,32040.0,19770.0,32040.0,32040.0,28600.0,32040.0,32040.0,0,32040.0
2019-07-10,33960.0,51840.0,33960.0,33960.0,33960.0,33960.0,33960.0,33960.0,21690.0,33960.0,33960.0,30520.0,33960.0,33960.0,0,33960.0
2019-07-11,33980.0,51860.0,33980.0,33980.0,33980.0,33980.0,33980.0,33980.0,21710.0,33980.0,33980.0,30540.0,33980.0,33980.0,0,33980.0
2019-07-12,35290.0,53170.0,35290.0,35290.0,35290.0,35290.0,35290.0,35290.0,23020.0,35290.0,35290.0,31850.0,35290.0,35290.0,0,35290.0
2019-07-15,35470.0,53350.0,35470.0,35470.0,35470.0,35470.0,35470.0,35470.0,23200.0,35470.0,35470.0,32030.0,35470.0,35470.0,0,35470.0
2019-07-16,34710.0,52590.0,34710.0,34710.0,34710.0,34710.0,34710.0,34710.0,22440.0,34710.0,34710.0,31270.0,34710.0,34710.0,0,34710.0
2019-07-17,32990.0,50870.0,32990.0,32990.0,32990.0,32990.0,32990.0,32990.0,20720.0,32990.0,32990.0,29550.0,32990.0,32990.0,0,32990.0
2019-07-18,32060.0,49940.0,32060.0,32060.0,32060.0,32060.0,32060.0,32060.0,19790.0,32060.0,32060.0,28620.0,32060.0,32060.0,0,32060.0
2019-07-19,30290.0,48170.0,30290.0,30290.0,30290.0,30290.0,30290.0,30290.0,19790.0,30290.0,30290.0,26850.0,30290.0,30290.0,0,30290.0
2019-07-22,31270.0,49150.0,31270.0,31270.0,31270.0,31270.0,31270.0,31270.0,19790.0,31270.0,31270.0,26850.0,31270.0,31270.0,0,31270.0
2019-07-23,31690.0,49570.0,31690.0,31690.0,31690.0,31690.0,31690.0,31690.0,19790.0,31690.0,31690.0,27270.0,31690.0,31690.0,0,31690.0
2019-07-24,31720.0,49600.0,31720.0,31720.0,31720.0,31720.0,31720.0,31720.0,19790.0,31720.0,31720.0,27300.0,31720.0,31720.0,0,31720.0
2019-07-25,33630.0,51510.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,19790.0,33630.0,33630.0,29210.0,33630.0,33630.0,0,33630.0
2019-07-26,35060.0,52940.0,35060.0,35060.0,35060.0,35060.0,35060.0,35060.0,21220.0,35060.0,35060.0,30640.0,35060.0,35060.0,0,35060.0
2019-07-29,36790.0,54670.0,36790.0,36790.0,36790.0,36790.0,36790.0,36790.0,22950.0,36790.0,36790.0,32370.0,36790.0,36790.0,0,36790.0
2019-07-30,35340.0,53220.0,35340.0,35340.0,35340.0,35340.0,35340.0,35340.0,21500.0,35340.0,35340.0,30920.0,35340.0,35340.0,0,35340.0
2019-07-31,33430.0,51310.0,33430.0,33430.0,33430.0,33430.0,33430.0,33430.0,19590.0,33430.0,33430.0,29010.0,33430.0,33430.0,0,33430.0
2019-08-01,32280.0,50160.0,32280.0,32280.0,32280.0,32280.0,32280.0,32280.0,18440.0,32280.0,32280.0,27860.0,32280.0,32280.0,0,32280.0
2019-08-02,32140.0,50020.0,32140.0,32140.0,32140.0,32140.0,32140.0,32140.0,18440.0,32140.0,32140.0,27720.0,32140.0,32140.0,0,32140.0
2019-08-05,28750.0,46630.0,28750.0,28750.0,28750.0,28750.0,28750.0,28750.0,18440.0,28750.0,28750.0,24330.0,28750.0,28750.0,0,28750.0
2019-08-06,32300.0,50180.0,32300.0,32300.0,32300.0,32300.0,32300.0,32300.0,18440.0,32300.0,32300.0,27880.0,32300.0,32300.0,0,32300.0
2019-08-07,25330.0,43210.0,25330.0,25330.0,25330.0,25330.0,25330.0,25330.0,11470.0,25330.0,25330.0,20910.0,25330.0,25330.0,0,25330.0
2019-08-08,28340.0,46220.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,11470.0,28340.0,28340.0,23920.0,28340.0,28340.0,0,28340.0
2019-08-09,28970.0,46850.0,28970.0,28970.0,28970.0,28970.0,28970.0,28970.0,11470.0,28970.0,28970.0,24550.0,28970.0,28970.0,0,28970.0
2019-08-12,26210.0,44090.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,11470.0,26210.0,26210.0,21790.0,26210.0,26210.0,0,26210.0
2019-08-13,27460.0,45340.0,27460.0,27460.0,27460.0,27460.0,27460.0,27460.0,11470.0,27460.0,27460.0,23040.0,27460.0,27460.0,0,27460.0
2019-08-14,23330.0,41210.0,23330.0,23330.0,23330.0,23330.0,23330.0,23330.0,11470.0,23330.0,23330.0,18910.0,23330.0,23330.0,0,23330.0
2019-08-15,23890.0,41770.0,23890.0,23890.0,23890.0,23890.0,23890.0,23890.0,11470.0,23890.0,23890.0,19470.0,23890.0,23890.0,0,23890.0
2019-08-16,25660.0,43540.0,25660.0,25660.0,25660.0,25660.0,25660.0,25660.0,11470.0,25660.0,25660.0,21240.0,25660.0,25660.0,0,25660.0
2019-08-19,25750.0,43630.0,25750.0,25750.0,25750.0,25750.0,25750.0,25750.0,11470.0,25750.0,25750.0,21330.0,25750.0,25750.0,0,25750.0
2019-08-20,25600.0,43480.0,25600.0,25600.0,25600.0,25600.0,25600.0,25600.0,11470.0,25600.0,25600.0,21180.0,25600.0,25600.0,0,25600.0
2019-08-21,26220.0,44100.0,26220.0,26220.0,26220.0,26220.0,26220.0,26220.0,11470.0,26220.0,26220.0,21800.0,26220.0,26220.0,0,26220.0
2019-08-22,26540.0,44420.0,26540.0,26540.0,26540.0,26540.0,26540.0,26540.0,11470.0,26540.0,26540.0,22120.0,26540.0,26540.0,0,26540.0
2019-08-23,22160.0,40040.0,22160.0,22160.0,22160.0,22160.0,22160.0,22160.0,11470.0,22160.0,22160.0,17740.0,22160.0,22160.0,0,22160.0
2019-08-26,25080.0,42960.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,11470.0,25080.0,25080.0,20660.0,25080.0,25080.0,0,25080.0
2019-08-27,24960.0,42840.0,24960.0,24960.0,24960.0,24960.0,24960.0,24960.0,11350.0,24960.0,24960.0,20540.0,24960.0,24960.0,0,24960.0
2019-08-28,27010.0,44890.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,13400.0,27010.0,27010.0,22590.0,27010.0,27010.0,0,27010.0
2019-08-29,28290.0,46170.0,28290.0,28290.0,28290.0,28290.0,28290.0,28290.0,14680.0,28290.0,28290.0,23870.0,28290.0,28290.0,0,28290.0
2019-08-30,27710.0,45590.0,27710.0,27710.0,27710.0,27710.0,27710.0,27710.0,14100.0,27710.0,27710.0,23290.0,27710.0,27710.0,0,27710.0
2019-09-03,26770.0,44650.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,13160.0,26770.0,26770.0,22350.0,26770.0,26770.0,0,26770.0
2019-09-04,28340.0,46220.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,14730.0,28340.0,28340.0,23920.0,28340.0,28340.0,0,28340.0
2019-09-05,29280.0,47160.0,29280.0,29280.0,29280.0,29280.0,29280.0,29280.0,15670.0,29280.0,29280.0,24860.0,29280.0,29280.0,0,29280.0
2019-09-06,29990.0,47870.0,29990.0,29990.0,29990.0,29990.0,29990.0,29990.0,16380.0,29990.0,29990.0,25570.0,29990.0,29990.0,0,29990.0
2019-09-09,29270.0,47150.0,29270.0,29270.0,29270.0,29270.0,29270.0,29270.0,15660.0,29270.0,29270.0,24850.0,29270.0,29270.0,0,29270.0
2019-09-10,26250.0,44130.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,12640.0,26250.0,26250.0,21830.0,26250.0,26250.0,0,26250.0
2019-09-11,26650.0,44530.0,26650.0,26650.0,26650.0,26650.0,26650.0,26650.0,13040.0,26650.0,26650.0,22230.0,26650.0,26650.0,0,26650.0
2019-09-12,27950.0,45830.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.0,14340.0,27950.0,27950.0,23530.0,27950.0,27950.0,0,27950.0
2019-09-13,28470.0,46350.0,28470.0,28470.0,28470.0,28470.0,28470.0,28470.0,14860.0,28470.0,28470.0,24050.0,28470.0,28470.0,0,28470.0
2019-09-16,26260.0,44140.0,26260.0,26260.0,26260.0,26260.0,26260.0,26260.0,12650.0,26260.0,26260.0,21840.0,26260.0,26260.0,0,26260.0
2019-09-17,26770.0,44650.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,12650.0,26770.0,26770.0,22350.0,26770.0,26770.0,0,26770.0
2019-09-18,27260.0,45140.0,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,12650.0,27260.0,27260.0,22840.0,27260.0,27260.0,0,27260.0
2019-09-19,23780.0,41660.0,23780.0,23780.0,23780.0,23780.0,23780.0,23780.0,12650.0,23780.0,23780.0,19360.0,23780.0,23780.0,0,23780.0
2019-09-20,22750.0,40630.0,22750.0,22750.0,22750.0,22750.0,22750.0,22750.0,12650.0,22750.0,22750.0,18330.0,22750.0,22750.0,0,22750.0
2019-09-23,22940.0,40820.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,12650.0,22940.0,22940.0,18520.0,22940.0,22940.0,0,22940.0
2019-09-24,22450.0,40330.0,22450.0,22450.0,22450.0,22450.0,22450.0,22450.0,12650.0,22450.0,22450.0,18030.0,22450.0,22450.0,0,22450.0
2019-09-25,23570.0,41450.0,23570.0,23570.0,23570.0,23570.0,23570.0,23570.0,12650.0,23570.0,23570.0,19150.0,23570.0,23570.0,0,23570.0
2019-09-26,21760.0,39640.0,21760.0,21760.0,21760.0,21760.0,21760.0,21760.0,12650.0,21760.0,21760.0,17340.0,21760.0,21760.0,0,21760.0
2019-09-27,20460.0,38340.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,12650.0,20460.0,20460.0,16040.0,20460.0,20460.0,0,20460.0
2019-09-30,20810.0,38690.0,20810.0,20810.0,20810.0,20810.0,20810.0,20810.0,12650.0,20810.0,20810.0,16390.0,20810.0,20810.0,0,20810.0
2019-10-01,20050.0,37930.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,12650.0,20050.0,20050.0,15630.0,20050.0,20050.0,0,20050.0
2019-10-02,19640.0,37520.0,19640.0,19640.0,19640.0,19640.0,19640.0,19640.0,12650.0,19640.0,19640.0,15220.0,19640.0,19640.0,0,19640.0
2019-10-03,18660.0,36540.0,18660.0,18660.0,18660.0,18660.0,18660.0,18660.0,12650.0,18660.0,18660.0,14240.0,18660.0,18660.0,0,18660.0
2019-10-04,20760.0,38640.0,20760.0,20760.0,20760.0,20760.0,20760.0,20760.0,12650.0,20760.0,20760.0,16340.0,20760.0,20760.0,0,20760.0
2019-10-07,21390.0,39270.0,21390.0,21390.0,21390.0,21390.0,21390.0,21390.0,12650.0,21390.0,21390.0,16970.0,21390.0,21390.0,0,21390.0
2019-10-08,18970.0,36850.0,18970.0,18970.0,18970.0,18970.0,18970.0,18970.0,12650.0,18970.0,18970.0,14550.0,18970.0,18970.0,0,18970.0
2019-10-09,19830.0,37710.0,19830.0,19830.0,19830.0,19830.0,19830.0,19830.0,12650.0,19830.0,19830.0,15410.0,19830.0,19830.0,0,19830.0
2019-10-10,19840.0,37720.0,19840.0,19840.0,19840.0,19840.0,19840.0,19840.0,12650.0,19840.0,19840.0,15420.0,19840.0,19840.0,0,19840.0
2019-10-11,20520.0,38400.0,20520.0,20520.0,20520.0,20520.0,20520.0,20520.0,12650.0,20520.0,20520.0,16100.0,20520.0,20520.0,0,20520.0
2019-10-14,20200.0,38080.0,20200.0,20200.0,20200.0,20200.0,20200.0,20200.0,12650.0,20200.0,20200.0,15780.0,20200.0,20200.0,0,20200.0
2019-10-15,20260.0,38140.0,20260.0,20260.0,20260.0,20260.0,20260.0,20260.0,12650.0,20260.0,20260.0,15840.0,20260.0,20260.0,0,20260.0
2019-10-16,21350.0,39230.0,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,13740.0,21350.0,21350.0,16930.0,21350.0,21350.0,0,21350.0
2019-10-17,22850.0,40730.0,22850.0,22850.0,22850.0,22850.0,22850.0,22850.0,15240.0,22850.0,22850.0,18430.0,22850.0,22850.0,0,22850.0
2019-10-18,21380.0,39260.0,21380.0,21380.0,21380.0,21380.0,21380.0,21380.0,13770.0,21380.0,21380.0,16960.0,21380.0,21380.0,0,21380.0
2019-10-21,20750.0,38630.0,20750.0,20750.0,20750.0,20750.0,20750.0,20750.0,13139.99999999997,20750.0,20750.0,16330.0,20750.0,20750.0,0,20750.0
2019-10-22,22880.0,40760.0,22880.0,22880.0,22880.0,22880.0,22880.0,22880.0,15270.0,22880.0,22880.0,18460.0,22880.0,22880.0,0,22880.0
2019-10-23,21620.0,39500.0,21620.0,21620.0,21620.0,21620.0,21620.0,21620.0,14010.0,21620.0,21620.0,17200.0,21620.0,21620.0,0,21620.0
2019-10-24,20750.0,38630.0,20750.0,20750.0,20750.0,20750.0,20750.0,20750.0,13139.99999999997,20750.0,20750.0,16330.0,20750.0,20750.0,0,20750.0
2019-10-25,21390.0,39270.0,21390.0,21390.0,21390.0,21390.0,21390.0,21390.0,13139.99999999997,21390.0,21390.0,16970.0,21390.0,21390.0,0,21390.0
2019-10-28,21020.0,38900.0,21020.0,21020.0,21020.0,21020.0,21020.0,21020.0,12769.99999999997,21020.0,21020.0,16600.0,21020.0,21020.0,0,21020.0
2019-10-29,19980.0,37860.0,19980.0,19980.0,19980.0,19980.0,19980.0,19980.0,12769.99999999997,19980.0,19980.0,15560.0,19980.0,19980.0,0,19980.0
2019-10-30,20100.0,37980.0,20100.0,20100.0,20100.0,20100.0,20100.0,20100.0,12769.99999999997,20100.0,20100.0,15560.0,20100.0,20100.0,0,20100.0
2019-10-31,20420.0,38300.0,20420.0,20420.0,20420.0,20420.0,20420.0,20420.0,12769.99999999997,20420.0,20420.0,15560.0,20420.0,20420.0,0,20420.0
2019-11-01,23230.0,41110.0,23230.0,23230.0,23230.0,23230.0,23230.0,23230.0,12769.99999999997,23230.0,23230.0,18370.0,23230.0,23230.0,0,23230.0
2019-11-04,23400.0,41280.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,12939.99999999997,23400.0,23400.0,18540.0,23400.0,23400.0,0,23400.0
2019-11-05,21940.0,39820.0,21940.0,21940.0,21940.0,21940.0,21940.0,21940.0,11479.999999999942,21940.0,21940.0,17080.0,21940.0,21940.0,0,21940.0
2019-11-06,21760.0,39640.0,21760.0,21760.0,21760.0,21760.0,21760.0,21760.0,11300.0,21760.0,21760.0,16900.0,21760.0,21760.0,0,21760.0
2019-11-07,23440.0,41320.0,23440.0,23440.0,23440.0,23440.0,23440.0,23440.0,12979.99999999997,23440.0,23440.0,18580.0,23440.0,23440.0,0,23440.0
2019-11-08,28410.0,46290.0,28410.0,28410.0,28410.0,28410.0,28410.0,28410.0,17949.99999999997,28410.0,28410.0,23550.0,28410.0,28410.0,0,28410.0
2019-11-11,27200.0,45080.0,27200.0,27200.0,27200.0,27200.0,27200.0,27200.0,16739.99999999997,27200.0,27200.0,22340.0,27200.0,27200.0,0,27200.0
2019-11-12,29020.0,46900.0,29020.0,29020.0,29020.0,29020.0,29020.0,29020.0,18559.99999999997,29020.0,29020.0,24160.0,29020.0,29020.0,0,29020.0
2019-11-13,39100.0,56980.0,39100.0,39100.0,39100.0,39100.0,39100.0,39100.0,28639.99999999997,39100.0,39100.0,34240.0,39100.0,39100.0,0,39100.0
2019-11-14,37540.0,55420.0,37540.0,37540.0,37540.0,37540.0,37540.0,37540.0,27079.99999999997,37540.0,37540.0,32680.0,37540.0,37540.0,0,37540.0
2019-11-15,35080.0,52960.0,35080.0,35080.0,35080.0,35080.0,35080.0,35080.0,24619.99999999997,35080.0,35080.0,30220.0,35080.0,35080.0,0,35080.0
2019-11-18,38040.0,55920.0,38040.0,38040.0,38040.0,38040.0,38040.0,38040.0,27579.99999999997,38040.0,38040.0,33180.0,38040.0,38040.0,0,38040.0
2019-11-19,38770.0,56650.0,38770.0,38770.0,38770.0,38770.0,38770.0,38770.0,28309.99999999997,38770.0,38770.0,33910.0,38770.0,38770.0,0,38770.0
2019-11-20,37320.0,55200.0,37320.0,37320.0,37320.0,37320.0,37320.0,37320.0,26859.99999999997,37320.0,37320.0,32460.0,37320.0,37320.0,0,37320.0
2019-11-21,37300.0,55180.0,37300.0,37300.0,37300.0,37300.0,37300.0,37300.0,26839.99999999997,37300.0,37300.0,32440.0,37300.0,37300.0,0,37300.0
2019-11-22,38680.0,56560.0,38680.0,38680.0,38680.0,38680.0,38680.0,38680.0,28219.99999999997,38680.0,38680.0,33820.0,38680.0,38680.0,0,38680.0
2019-11-25,40070.0,57950.0,40070.0,40070.0,40070.0,40070.0,40070.0,40070.0,29609.99999999997,40070.0,40070.0,35210.0,40070.0,40070.0,0,40070.0
2019-11-26,42010.0,59890.0,42010.0,42010.0,42010.0,42010.0,42010.0,42010.0,31549.99999999997,42010.0,42010.0,37150.0,42010.0,42010.0,0,42010.0
2019-11-27,41850.0,59730.0,41850.0,41850.0,41850.0,41850.0,41850.0,41850.0,31389.99999999997,41850.0,41850.0,36990.0,41850.0,41850.0,0,41850.0
2019-11-29,41950.0,59830.0,41950.0,41950.0,41950.0,41950.0,41950.0,41950.0,31489.99999999997,41950.0,41950.0,37090.0,41950.0,41950.0,0,41950.0
2019-12-02,40990.0,58870.0,40990.0,40990.0,40990.0,40990.0,40990.0,40990.0,30529.99999999997,40990.0,40990.0,36130.0,40990.0,40990.0,0,40990.0
2019-12-03,38970.0,56850.0,38970.0,38970.0,38970.0,38970.0,38970.0,38970.0,28509.99999999997,38970.0,38970.0,34110.0,38970.0,38970.0,0,38970.0
